2024-07-06 11:45:03.499 | DEBUG    | __main__:genetic_algorithm:33 -  -------------
2024-07-06 11:45:03.499 | DEBUG    | __main__:genetic_algorithm:34 -  --- Start ---
2024-07-06 11:45:03.499 | DEBUG    | __main__:genetic_algorithm:35 -  -------------
2024-07-06 11:45:03.499 | DEBUG    | __main__:genetic_algorithm:37 - Parameters:
2024-07-06 11:45:03.499 | DEBUG    | __main__:genetic_algorithm:38 - pop_size: 400, generation_number: 200, parents_number: 50, mutation_rates: 0.001, tournament_size: 5, max_ones: 250
2024-07-06 12:39:53.536 | DEBUG    | __main__:genetic_algorithm:53 - Generation 64 | Best fitness: 336636
2024-07-06 12:40:45.126 | DEBUG    | __main__:genetic_algorithm:53 - Generation 65 | Best fitness: 336635
2024-07-06 12:41:36.755 | DEBUG    | __main__:genetic_algorithm:53 - Generation 66 | Best fitness: 336635
2024-07-06 12:42:28.261 | DEBUG    | __main__:genetic_algorithm:53 - Generation 67 | Best fitness: 336635
2024-07-06 12:43:19.834 | DEBUG    | __main__:genetic_algorithm:53 - Generation 68 | Best fitness: 336634
2024-07-06 12:44:11.417 | DEBUG    | __main__:genetic_algorithm:53 - Generation 69 | Best fitness: 336633
2024-07-06 12:45:02.994 | DEBUG    | __main__:genetic_algorithm:53 - Generation 70 | Best fitness: 336633
2024-07-06 12:45:54.573 | DEBUG    | __main__:genetic_algorithm:53 - Generation 71 | Best fitness: 336633
2024-07-06 12:46:46.147 | DEBUG    | __main__:genetic_algorithm:53 - Generation 72 | Best fitness: 336634
2024-07-06 12:47:37.715 | DEBUG    | __main__:genetic_algorithm:53 - Generation 73 | Best fitness: 336633
2024-07-06 12:48:29.350 | DEBUG    | __main__:genetic_algorithm:53 - Generation 74 | Best fitness: 336632
2024-07-06 12:49:20.993 | DEBUG    | __main__:genetic_algorithm:53 - Generation 75 | Best fitness: 336633
2024-07-06 12:50:12.620 | DEBUG    | __main__:genetic_algorithm:53 - Generation 76 | Best fitness: 336632
2024-07-06 12:51:04.222 | DEBUG    | __main__:genetic_algorithm:53 - Generation 77 | Best fitness: 336633
2024-07-06 12:51:56.021 | DEBUG    | __main__:genetic_algorithm:53 - Generation 78 | Best fitness: 336632
2024-07-06 12:52:47.661 | DEBUG    | __main__:genetic_algorithm:53 - Generation 79 | Best fitness: 336632
2024-07-06 12:53:39.299 | DEBUG    | __main__:genetic_algorithm:53 - Generation 80 | Best fitness: 336632
2024-07-06 12:54:30.936 | DEBUG    | __main__:genetic_algorithm:53 - Generation 81 | Best fitness: 336632
2024-07-06 12:55:22.523 | DEBUG    | __main__:genetic_algorithm:53 - Generation 82 | Best fitness: 336631
2024-07-06 12:56:14.152 | DEBUG    | __main__:genetic_algorithm:53 - Generation 83 | Best fitness: 336632
2024-07-06 12:57:05.848 | DEBUG    | __main__:genetic_algorithm:53 - Generation 84 | Best fitness: 336630
2024-07-06 12:57:57.439 | DEBUG    | __main__:genetic_algorithm:53 - Generation 85 | Best fitness: 336631
2024-07-06 12:58:49.075 | DEBUG    | __main__:genetic_algorithm:53 - Generation 86 | Best fitness: 336630
2024-07-06 12:59:40.717 | DEBUG    | __main__:genetic_algorithm:53 - Generation 87 | Best fitness: 336629
2024-07-06 13:00:32.369 | DEBUG    | __main__:genetic_algorithm:53 - Generation 88 | Best fitness: 336629
2024-07-06 13:01:23.952 | DEBUG    | __main__:genetic_algorithm:53 - Generation 89 | Best fitness: 336629
2024-07-06 13:02:15.423 | DEBUG    | __main__:genetic_algorithm:53 - Generation 90 | Best fitness: 336629
2024-07-06 13:03:07.018 | DEBUG    | __main__:genetic_algorithm:53 - Generation 91 | Best fitness: 336628
2024-07-06 13:03:58.643 | DEBUG    | __main__:genetic_algorithm:53 - Generation 92 | Best fitness: 336628
2024-07-06 13:04:50.288 | DEBUG    | __main__:genetic_algorithm:53 - Generation 93 | Best fitness: 336628
2024-07-06 13:05:41.981 | DEBUG    | __main__:genetic_algorithm:53 - Generation 94 | Best fitness: 336628
2024-07-06 13:06:33.609 | DEBUG    | __main__:genetic_algorithm:53 - Generation 95 | Best fitness: 336629
2024-07-06 13:07:25.115 | DEBUG    | __main__:genetic_algorithm:53 - Generation 96 | Best fitness: 336628
2024-07-06 13:08:16.695 | DEBUG    | __main__:genetic_algorithm:53 - Generation 97 | Best fitness: 336628
2024-07-06 13:09:08.339 | DEBUG    | __main__:genetic_algorithm:53 - Generation 98 | Best fitness: 336628
2024-07-06 13:10:00.036 | DEBUG    | __main__:genetic_algorithm:53 - Generation 99 | Best fitness: 336628
2024-07-06 13:10:51.716 | DEBUG    | __main__:genetic_algorithm:53 - Generation 100 | Best fitness: 336628
2024-07-06 13:11:43.391 | DEBUG    | __main__:genetic_algorithm:53 - Generation 101 | Best fitness: 336627
2024-07-06 13:12:35.041 | DEBUG    | __main__:genetic_algorithm:53 - Generation 102 | Best fitness: 336628
2024-07-06 13:13:26.756 | DEBUG    | __main__:genetic_algorithm:53 - Generation 103 | Best fitness: 336628
2024-07-06 13:14:18.439 | DEBUG    | __main__:genetic_algorithm:53 - Generation 104 | Best fitness: 336627
2024-07-06 13:15:10.113 | DEBUG    | __main__:genetic_algorithm:53 - Generation 105 | Best fitness: 336628
2024-07-06 13:16:01.836 | DEBUG    | __main__:genetic_algorithm:53 - Generation 106 | Best fitness: 336627
2024-07-06 13:16:53.540 | DEBUG    | __main__:genetic_algorithm:53 - Generation 107 | Best fitness: 336628
2024-07-06 13:17:45.143 | DEBUG    | __main__:genetic_algorithm:53 - Generation 108 | Best fitness: 336628
2024-07-06 13:18:36.803 | DEBUG    | __main__:genetic_algorithm:53 - Generation 109 | Best fitness: 336628
2024-07-06 13:19:28.311 | DEBUG    | __main__:genetic_algorithm:53 - Generation 110 | Best fitness: 336627
2024-07-06 13:20:19.995 | DEBUG    | __main__:genetic_algorithm:53 - Generation 111 | Best fitness: 336627
2024-07-06 13:21:11.645 | DEBUG    | __main__:genetic_algorithm:53 - Generation 112 | Best fitness: 336627
2024-07-06 13:22:03.292 | DEBUG    | __main__:genetic_algorithm:53 - Generation 113 | Best fitness: 336627
2024-07-06 13:22:54.795 | DEBUG    | __main__:genetic_algorithm:53 - Generation 114 | Best fitness: 336627
2024-07-06 13:23:46.443 | DEBUG    | __main__:genetic_algorithm:53 - Generation 115 | Best fitness: 336627
2024-07-06 13:24:38.094 | DEBUG    | __main__:genetic_algorithm:53 - Generation 116 | Best fitness: 336627
2024-07-06 13:25:29.674 | DEBUG    | __main__:genetic_algorithm:53 - Generation 117 | Best fitness: 336627
2024-07-06 13:26:21.227 | DEBUG    | __main__:genetic_algorithm:53 - Generation 118 | Best fitness: 336627
2024-07-06 13:27:12.887 | DEBUG    | __main__:genetic_algorithm:53 - Generation 119 | Best fitness: 336627
2024-07-06 13:28:04.524 | DEBUG    | __main__:genetic_algorithm:53 - Generation 120 | Best fitness: 336627
2024-07-06 13:28:56.070 | DEBUG    | __main__:genetic_algorithm:53 - Generation 121 | Best fitness: 336627
2024-07-06 13:29:47.732 | DEBUG    | __main__:genetic_algorithm:53 - Generation 122 | Best fitness: 336627
2024-07-06 13:30:39.472 | DEBUG    | __main__:genetic_algorithm:53 - Generation 123 | Best fitness: 336627
2024-07-06 13:31:31.184 | DEBUG    | __main__:genetic_algorithm:53 - Generation 124 | Best fitness: 336627
2024-07-06 13:32:22.824 | DEBUG    | __main__:genetic_algorithm:53 - Generation 125 | Best fitness: 336627
2024-07-06 13:33:14.526 | DEBUG    | __main__:genetic_algorithm:53 - Generation 126 | Best fitness: 336627
2024-07-06 13:34:06.259 | DEBUG    | __main__:genetic_algorithm:53 - Generation 127 | Best fitness: 336627
2024-07-06 13:34:57.937 | DEBUG    | __main__:genetic_algorithm:53 - Generation 128 | Best fitness: 336627
2024-07-06 13:35:49.730 | DEBUG    | __main__:genetic_algorithm:53 - Generation 129 | Best fitness: 336627
2024-07-06 13:36:41.466 | DEBUG    | __main__:genetic_algorithm:53 - Generation 130 | Best fitness: 336627
2024-07-06 13:37:33.426 | DEBUG    | __main__:genetic_algorithm:53 - Generation 131 | Best fitness: 336627
2024-07-06 13:38:25.139 | DEBUG    | __main__:genetic_algorithm:53 - Generation 132 | Best fitness: 336627
2024-07-06 13:39:16.833 | DEBUG    | __main__:genetic_algorithm:53 - Generation 133 | Best fitness: 336627
2024-07-06 13:40:08.554 | DEBUG    | __main__:genetic_algorithm:53 - Generation 134 | Best fitness: 336627
2024-07-06 13:41:00.354 | DEBUG    | __main__:genetic_algorithm:53 - Generation 135 | Best fitness: 336627
2024-07-06 13:41:52.028 | DEBUG    | __main__:genetic_algorithm:53 - Generation 136 | Best fitness: 336627
2024-07-06 13:42:43.727 | DEBUG    | __main__:genetic_algorithm:53 - Generation 137 | Best fitness: 336627
2024-07-06 13:43:35.476 | DEBUG    | __main__:genetic_algorithm:53 - Generation 138 | Best fitness: 336627
2024-07-06 13:44:27.112 | DEBUG    | __main__:genetic_algorithm:53 - Generation 139 | Best fitness: 336627
2024-07-06 13:45:18.802 | DEBUG    | __main__:genetic_algorithm:53 - Generation 140 | Best fitness: 336627
2024-07-06 13:46:10.488 | DEBUG    | __main__:genetic_algorithm:53 - Generation 141 | Best fitness: 336627
2024-07-06 13:47:02.236 | DEBUG    | __main__:genetic_algorithm:53 - Generation 142 | Best fitness: 336627
2024-07-06 13:47:53.875 | DEBUG    | __main__:genetic_algorithm:53 - Generation 143 | Best fitness: 336627
2024-07-06 13:48:45.486 | DEBUG    | __main__:genetic_algorithm:53 - Generation 144 | Best fitness: 336627
2024-07-06 13:49:37.112 | DEBUG    | __main__:genetic_algorithm:53 - Generation 145 | Best fitness: 336627
2024-07-06 13:50:28.808 | DEBUG    | __main__:genetic_algorithm:53 - Generation 146 | Best fitness: 336627
2024-07-06 13:51:20.624 | DEBUG    | __main__:genetic_algorithm:53 - Generation 147 | Best fitness: 336627
2024-07-06 13:52:12.370 | DEBUG    | __main__:genetic_algorithm:53 - Generation 148 | Best fitness: 336627
2024-07-06 13:53:04.168 | DEBUG    | __main__:genetic_algorithm:53 - Generation 149 | Best fitness: 336627
2024-07-06 13:53:55.803 | DEBUG    | __main__:genetic_algorithm:53 - Generation 150 | Best fitness: 336627
2024-07-06 13:54:47.291 | DEBUG    | __main__:genetic_algorithm:53 - Generation 151 | Best fitness: 336627
2024-07-06 13:55:38.828 | DEBUG    | __main__:genetic_algorithm:53 - Generation 152 | Best fitness: 336627
2024-07-06 13:56:30.409 | DEBUG    | __main__:genetic_algorithm:53 - Generation 153 | Best fitness: 336627
2024-07-06 13:57:22.024 | DEBUG    | __main__:genetic_algorithm:53 - Generation 154 | Best fitness: 336627
2024-07-06 13:58:13.667 | DEBUG    | __main__:genetic_algorithm:53 - Generation 155 | Best fitness: 336627
2024-07-06 13:59:05.387 | DEBUG    | __main__:genetic_algorithm:53 - Generation 156 | Best fitness: 336627
2024-07-06 13:59:57.107 | DEBUG    | __main__:genetic_algorithm:53 - Generation 157 | Best fitness: 336627
2024-07-06 14:00:48.785 | DEBUG    | __main__:genetic_algorithm:53 - Generation 158 | Best fitness: 336627
2024-07-06 14:01:40.333 | DEBUG    | __main__:genetic_algorithm:53 - Generation 159 | Best fitness: 336627
2024-07-06 14:02:31.933 | DEBUG    | __main__:genetic_algorithm:53 - Generation 160 | Best fitness: 336627
2024-07-06 14:03:23.653 | DEBUG    | __main__:genetic_algorithm:53 - Generation 161 | Best fitness: 336627
2024-07-06 14:04:15.348 | DEBUG    | __main__:genetic_algorithm:53 - Generation 162 | Best fitness: 336627
2024-07-06 14:05:07.002 | DEBUG    | __main__:genetic_algorithm:53 - Generation 163 | Best fitness: 336627
2024-07-06 14:05:58.755 | DEBUG    | __main__:genetic_algorithm:53 - Generation 164 | Best fitness: 336627
2024-07-06 14:06:50.429 | DEBUG    | __main__:genetic_algorithm:53 - Generation 165 | Best fitness: 336627
2024-07-06 14:07:42.131 | DEBUG    | __main__:genetic_algorithm:53 - Generation 166 | Best fitness: 336627
2024-07-06 14:08:33.887 | DEBUG    | __main__:genetic_algorithm:53 - Generation 167 | Best fitness: 336627
2024-07-06 14:09:25.571 | DEBUG    | __main__:genetic_algorithm:53 - Generation 168 | Best fitness: 336627
2024-07-06 14:10:17.224 | DEBUG    | __main__:genetic_algorithm:53 - Generation 169 | Best fitness: 336627
2024-07-06 14:11:08.944 | DEBUG    | __main__:genetic_algorithm:53 - Generation 170 | Best fitness: 336626
2024-07-06 14:12:00.666 | DEBUG    | __main__:genetic_algorithm:53 - Generation 171 | Best fitness: 336627
2024-07-06 14:12:52.364 | DEBUG    | __main__:genetic_algorithm:53 - Generation 172 | Best fitness: 336627
2024-07-06 14:13:44.103 | DEBUG    | __main__:genetic_algorithm:53 - Generation 173 | Best fitness: 336627
2024-07-06 14:14:35.640 | DEBUG    | __main__:genetic_algorithm:53 - Generation 174 | Best fitness: 336627
2024-07-06 14:15:27.371 | DEBUG    | __main__:genetic_algorithm:53 - Generation 175 | Best fitness: 336627
2024-07-06 14:16:19.074 | DEBUG    | __main__:genetic_algorithm:53 - Generation 176 | Best fitness: 336627
2024-07-06 14:17:10.856 | DEBUG    | __main__:genetic_algorithm:53 - Generation 177 | Best fitness: 336627
2024-07-06 14:18:02.552 | DEBUG    | __main__:genetic_algorithm:53 - Generation 178 | Best fitness: 336627
2024-07-06 14:18:54.317 | DEBUG    | __main__:genetic_algorithm:53 - Generation 179 | Best fitness: 336627
2024-07-06 14:19:45.990 | DEBUG    | __main__:genetic_algorithm:53 - Generation 180 | Best fitness: 336627
2024-07-06 14:20:37.711 | DEBUG    | __main__:genetic_algorithm:53 - Generation 181 | Best fitness: 336627
2024-07-06 14:21:29.465 | DEBUG    | __main__:genetic_algorithm:53 - Generation 182 | Best fitness: 336626
2024-07-06 14:22:21.268 | DEBUG    | __main__:genetic_algorithm:53 - Generation 183 | Best fitness: 336627
2024-07-06 14:23:12.946 | DEBUG    | __main__:genetic_algorithm:53 - Generation 184 | Best fitness: 336627
2024-07-06 14:24:04.727 | DEBUG    | __main__:genetic_algorithm:53 - Generation 185 | Best fitness: 336627
2024-07-06 14:24:56.369 | DEBUG    | __main__:genetic_algorithm:53 - Generation 186 | Best fitness: 336627
2024-07-06 14:25:48.160 | DEBUG    | __main__:genetic_algorithm:53 - Generation 187 | Best fitness: 336627
2024-07-06 14:26:39.895 | DEBUG    | __main__:genetic_algorithm:53 - Generation 188 | Best fitness: 336627
2024-07-06 14:27:31.576 | DEBUG    | __main__:genetic_algorithm:53 - Generation 189 | Best fitness: 336627
2024-07-06 14:28:23.200 | DEBUG    | __main__:genetic_algorithm:53 - Generation 190 | Best fitness: 336627
2024-07-06 14:29:14.966 | DEBUG    | __main__:genetic_algorithm:53 - Generation 191 | Best fitness: 336627
2024-07-06 14:30:07.074 | DEBUG    | __main__:genetic_algorithm:53 - Generation 192 | Best fitness: 336627
2024-07-06 14:30:59.064 | DEBUG    | __main__:genetic_algorithm:53 - Generation 193 | Best fitness: 336627
2024-07-06 14:31:50.841 | DEBUG    | __main__:genetic_algorithm:53 - Generation 194 | Best fitness: 336627
2024-07-06 14:32:42.583 | DEBUG    | __main__:genetic_algorithm:53 - Generation 195 | Best fitness: 336627
2024-07-06 14:33:34.338 | DEBUG    | __main__:genetic_algorithm:53 - Generation 196 | Best fitness: 336627
2024-07-06 14:34:26.086 | DEBUG    | __main__:genetic_algorithm:53 - Generation 197 | Best fitness: 336627
2024-07-06 14:35:17.749 | DEBUG    | __main__:genetic_algorithm:53 - Generation 198 | Best fitness: 336627
2024-07-06 14:36:09.474 | DEBUG    | __main__:genetic_algorithm:53 - Generation 199 | Best fitness: 336627
2024-07-06 14:37:01.119 | DEBUG    | __main__:genetic_algorithm:53 - Generation 200 | Best fitness: 336627
2024-07-06 14:37:52.974 | DEBUG    | __main__:genetic_algorithm:82 - Best solution: [1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1] | Fitness: 336627
2024-07-06 14:37:52.974 | DEBUG    | __main__:genetic_algorithm:84 -  -------------
2024-07-06 14:37:52.974 | DEBUG    | __main__:genetic_algorithm:85 -  ---- End ----
2024-07-06 14:37:52.974 | DEBUG    | __main__:genetic_algorithm:86 -  -------------
2024-07-06 14:37:52.975 | DEBUG    | __main__:genetic_algorithm:33 -  -------------
2024-07-06 14:37:52.975 | DEBUG    | __main__:genetic_algorithm:34 -  --- Start ---
2024-07-06 14:37:52.975 | DEBUG    | __main__:genetic_algorithm:35 -  -------------
2024-07-06 14:37:52.975 | DEBUG    | __main__:genetic_algorithm:37 - Parameters:
2024-07-06 14:37:52.975 | DEBUG    | __main__:genetic_algorithm:38 - pop_size: 400, generation_number: 200, parents_number: 50, mutation_rates: 0.005, tournament_size: 5, max_ones: 250
2024-07-06 14:38:44.904 | DEBUG    | __main__:genetic_algorithm:53 - Generation 1 | Best fitness: 336665
2024-07-06 14:39:36.070 | DEBUG    | __main__:genetic_algorithm:53 - Generation 2 | Best fitness: 336662
2024-07-06 14:40:27.034 | DEBUG    | __main__:genetic_algorithm:53 - Generation 3 | Best fitness: 336665
2024-07-06 14:41:18.029 | DEBUG    | __main__:genetic_algorithm:53 - Generation 4 | Best fitness: 336663
2024-07-06 14:42:09.158 | DEBUG    | __main__:genetic_algorithm:53 - Generation 5 | Best fitness: 336664
2024-07-06 14:43:00.309 | DEBUG    | __main__:genetic_algorithm:53 - Generation 6 | Best fitness: 336663
2024-07-06 14:43:51.382 | DEBUG    | __main__:genetic_algorithm:53 - Generation 7 | Best fitness: 336664
2024-07-06 14:44:42.444 | DEBUG    | __main__:genetic_algorithm:53 - Generation 8 | Best fitness: 336663
2024-07-06 14:45:33.586 | DEBUG    | __main__:genetic_algorithm:53 - Generation 9 | Best fitness: 336664
2024-07-06 14:46:24.721 | DEBUG    | __main__:genetic_algorithm:53 - Generation 10 | Best fitness: 336665
2024-07-06 14:47:15.811 | DEBUG    | __main__:genetic_algorithm:53 - Generation 11 | Best fitness: 336664
2024-07-06 14:48:07.064 | DEBUG    | __main__:genetic_algorithm:53 - Generation 12 | Best fitness: 336665
2024-07-06 14:48:58.203 | DEBUG    | __main__:genetic_algorithm:53 - Generation 13 | Best fitness: 336662
